pid,perf_counter,metric,value,unit,detail
588,184455.3623382,scene_frame_ms,0.6312000041361898,ms,capture
588,184455.3786707,scene_frame_ms,0.9148000099230558,ms,capture
588,184455.3961313,scene_frame_ms,1.97789998492226,ms,capture
588,184455.4114586,scene_frame_ms,0.7578999793622643,ms,capture
588,184455.4281876,scene_frame_ms,1.7034999909810722,ms,capture
588,184455.4533048,scene_frame_ms,5.100399983348325,ms,capture
588,184455.4601721,scene_frame_ms,1.1698000016622245,ms,capture
588,184455.475136,scene_frame_ms,0.739800016162917,ms,capture
588,184455.4911411,scene_frame_ms,0.7987999997567385,ms,capture
588,184455.5066406,scene_frame_ms,0.673100003041327,ms,capture
588,184455.5226181,scene_frame_ms,0.6905999907758087,ms,capture
588,184455.5386765,scene_frame_ms,0.8303999784402549,ms,capture
588,184455.560231,scene_frame_ms,6.128299981355667,ms,capture
588,184455.5705795,scene_frame_ms,0.6434000097215176,ms,capture
588,184455.5876199,scene_frame_ms,0.7782000175211579,ms,capture
588,184455.6041466,scene_frame_ms,1.004900026600808,ms,capture
588,184455.6193917,scene_frame_ms,0.9316999930888414,ms,capture
588,184455.6351196,scene_frame_ms,0.9057999996002764,ms,capture
588,184455.6508037,scene_frame_ms,0.7113000028766692,ms,capture
588,184455.666811,scene_frame_ms,0.5904000136069953,ms,capture
588,184455.6832653,scene_frame_ms,1.0159999947063625,ms,capture
588,184455.6989302,scene_frame_ms,0.7966999837663025,ms,capture
588,184455.7151086,scene_frame_ms,0.6788999889977276,ms,capture
588,184455.7314025,scene_frame_ms,0.9583999926690012,ms,capture
588,184455.7471682,scene_frame_ms,0.6546999793499708,ms,capture
588,184455.7631509,scene_frame_ms,0.688599975546822,ms,capture
588,184455.7790476,scene_frame_ms,0.6111999973654747,ms,capture
588,184455.7954085,scene_frame_ms,0.7892000139690936,ms,capture
588,184455.8108215,scene_frame_ms,0.6396000098902732,ms,capture
588,184455.8265834,scene_frame_ms,0.6262999959290028,ms,capture
588,184455.8425511,scene_frame_ms,0.6190999993123114,ms,capture
588,184455.8587804,scene_frame_ms,0.7171999895945191,ms,capture
588,184455.8752052,scene_frame_ms,0.6125000072643161,ms,capture
588,184455.8911984,scene_frame_ms,0.6076999998185784,ms,capture
588,184455.9069722,scene_frame_ms,1.1941999837290496,ms,capture
588,184455.9222306,scene_frame_ms,0.6099000165704638,ms,capture
588,184455.9383358,scene_frame_ms,0.5879999953322113,ms,capture
588,184455.9550974,scene_frame_ms,0.9218000050168484,ms,capture
588,184455.9705604,scene_frame_ms,0.6480000156443566,ms,capture
588,184455.9863248,scene_frame_ms,0.6407999899238348,ms,capture
588,184456.0023896,scene_frame_ms,0.655200012261048,ms,capture
588,184456.0188397,scene_frame_ms,0.8184000034816563,ms,capture
588,184456.0344946,scene_frame_ms,0.6511000101454556,ms,capture
